Date,Loc,TempLow,TempHigh,Evaporation,Sun,WindDir,WindSpeed,DayWindDir,NightWindDir,WindSpeed9am,WindSpeed3pm,DayHumidity,NightHumidity,Pressure9am,Pressure3pm,DayCloud,NightCloud,Temp9am,Temp3pm,Label,RISK_MM
,Nuriootpa,17.3,43.04,13,12.02,,31,E,WNW,,-4,,,1017.136,,0.8,,34,40.02,0,2.1
2013/12/17,PearceRAAF,7.55,45.2,,11.54,,28,ENE,WSW,39,51,23.30733313,,1019.488,1012.32,,-1,35.82,40.16,0,3.3
2009/10/23,MountGambier,3.2,21.68,-3.2,8.1,N,80,N,,36,50,70.9778361,103.8122611,1021.616,1013.112,1.6,2.3,13.59,15.38,0,1.2
2011/1/26,Wollongong,26,32.24,5.389920928,8.094581609,W,32,SSE,,,0.43587904,57.79705201,,1017.584,1013.112,4.133812722,3.705932297,31.01,,0,1.2
2008/12/25,Bendigo,22.85,45.2,4,,SE,17,SSE,SSE,18,38,32.57104029,96.81441099,1011.984,1006.776,1.6,2.3,32.96,42.26,0,2.8
2015/4/13,Walpole,12.5,26.48,5.389920928,8.094581609,NNW,43,NNW,NW,59,,72.67495751,93.17829233,1020.16,1012.672,4.133812722,3.705932297,,20.14,0,2.4
2010/5/24,,6.35,19.04,-0.4,,N,74,N,N,17,72,75.70710573,87.43583161,1028.112,,1.6,0.1,13.59,11.46,0,0
,Katherine,30.35,,4.4,8.094581609,ESE,,NE,ESE,34,,54.98698137,82.32740176,1015.792,1009.416,0.8,3.705932297,39.72,26.51988214,0,2.9
2015/9/6,Uluru,,,5.389920928,8.094581609,E,76,E,ESE,27,59,53.75307616,76.37062855,1019.04,1011.352,4.133812722,3.705932297,25.55,30.08,0,11
2010/7/27,Mildura,1.25,24.2,,7.86,WNW,25,NW,WNW,,28,54.16896095,104.6298734,1024.976,1018.568,,5.6,13.72,16.92,0,1.3
,,2.45,20,-4.4,6.98,,14,,S,27,,,116.6238311,,1028.248,,3.705932297,12.42,12.02,0,
2013/4/12,Witchcliffe,10.25,22.88,5.389920928,8.094581609,N,,N,,57,,,,1021.952,1017.512,4.133812722,3.705932297,22.17,,0,
,,,,34,8.094581609,SSE,,SW,,42,50,,54.69629818,1014.896,,,0.1,27.37,,0,2.2
2009/7/7,MelbourneAirport,,,4,,N,59,SW,S,-5,55,73.14810027,116.1968632,1024.752,1016.808,7.2,4.5,24.38,27.98,0,0.2
2017/1/9,,,47.72,17.6,12.1,,45,ENE,,-4,52,25.99752587,85.27733081,1022.512,,,,36.34,45.34,0,1.8
2016/3/26,,3.05,26.24,5.389920928,7.86,WSW,,N,WSW,25,51,59.60304228,,1021.392,,3.2,4.5,21,20.7,1,
,Walpole,18.2,,5.389920928,8.094581609,ENE,38,ENE,E,25,,55.02138347,76.66984745,,1012.056,4.133812722,3.705932297,29.45,,0,
2010/6/15,,32.6,41.72,8.4,,ESE,73,SSE,SE,25,,57.69617082,71.56762084,,1009.328,,6.7,,38.34,0,1.3
2014/4/6,,,,-3.2,,,51.38314977,N,,26,21.43587904,58.98207632,126.1179966,,1021.384,6.4,3.705932297,16.32,26.51988214,0,
2016/3/8,Sydney,21.35,42.44,3.6,10.66,,85,,ESE,4,-5,45.93959096,98.55294808,,1005.896,3.2,6.7,33.09,39.88,0,2.2
2016/12/25,WaggaWagga,-5.5,19.4,-4,,E,25,E,S,5,18,73.79653333,93.6983112,1030.128,1020.856,5.6,,8,12.86,0,1.3
,MountGambier,,29.96,,12.42,WSW,52,SSE,,-8,47,,,1019.936,1014.08,1.6,0.1,,24.48,0,0.4
2012/8/20,,32,43.88,9.2,4.9,SSW,,ESE,,14,,73.79634591,75.72964891,1010.416,1005.456,,,40.37,39.18,0,30.4
2011/1/10,Bendigo,4.1,27.44,5.389920928,,SSE,35,SE,WSW,48,39,49.66382425,,1030.576,1021.824,4.133812722,3.705932297,17.75,21.82,1,1.4
2010/7/22,Newcastle,10.4,32.2368172,5.389920928,8.094581609,,,,,16,17.43587904,58.91146958,124.6395942,1020.198382,1013.610038,2.4,3.705932297,,,0,0.8
,Portland,12.5,,,10.26,NNE,78,,SW,16,5,39.38965039,146.8026325,1019.152,1012.144,4.133812722,3.705932297,23.73,39.6,0,1.5
,,2.6,24.44,,7.78,,28.38314977,NNW,NNW,7,-3,56.98429392,90.62396232,,1017.952,1.6,3.4,14.89,17.62,0,
2010/11/10,Bendigo,13.1,24.8,-0.6,8.094581609,,95,E,NE,-9,39,,,1015.456,1005.28,5.6,6.7,,18.88,0,4.9
2012/7/24,Tuggeranong,-11.2,20.24,5.389920928,8.094581609,,86,N,WSW,7,4,51.14786982,81.37316949,1012.544,,4.133812722,,,,0,2.5
2012/5/7,,,35.36,5.389920928,8.094581609,SSE,,SW,,5,38,68.08807606,78.00881912,1021.728,,4.133812722,3.705932297,30.23,28.82,0,
2014/7/29,Penrith,4.4,24.92,,8.094581609,NNE,10,,NE,29,,48.24428396,78.27153279,,1013.610038,4.133812722,3.705932297,,19.3,0,
2017/1/13,AliceSprings,13.1,46.16,5.389920928,8.094581609,NNW,,,NNW,33,52,,,1020.944,,4.133812722,3.705932297,40.63,43.38,0,3.6
2011/10/18,Nuriootpa,9.2,,-5.6,6.74,W,64,W,WNW,34,60,74.08155982,,1011.984,1008.8,6.4,4.5,,,1,4.9
2014/4/24,Darwin,17.45,41,12.8,10.42,E,53,SE,,44,28,,72.40056562,1019.488,,,2.3,30.62,,0,0.6
2010/9/17,SalmonGums,,,,8.094581609,,,,,40.73379964,13.43587904,37.6707757,101.1488428,1020.198382,,4.133812722,3.705932297,16.45,21.96,0,
2016/12/12,,28.85,37.88,9.6,2.58,NE,39,ENE,NE,-5,-10,87.04338037,,1014.112,1006.512,,6.7,34.78,33.02,1,3.3
,,30.5,50.96,5.389920928,,SSE,65,ESE,ENE,48,41,20.27085169,88.32192722,1019.264,1013.464,,1.2,37.64,49.12,0,3.7
2016/5/19,Woomera,6.5,24.44,2,9.14,S,65,SSW,SSW,,54,58.23735243,102.6599421,1020.384,,,,19.18,18.74,0,1.2
,Penrith,,24.92,5.389920928,,NW,14,,NW,,,54.34084174,134.4330725,,1013.610038,,3.705932297,8.26,19.86,0,2.7
,Perth,10.85,30.32,3.6,10.82,SSW,,SW,W,-1,7,64.26766263,,1023.632,,,0.1,26.33,23.78,0,2.7
2013/4/29,Adelaide,-1.6,20.72,0.8,8.1,ENE,42,ENE,WNW,20,33,49.5086231,92.67108472,1028.672,1019.712,4.133812722,3.705932297,15.15,,0,0.5
2015/11/27,Cobar,2.75,25.28,-2.4,8.094581609,,47,NE,,12,22,59.00498824,112.4092647,1026.32,1017.248,1.6,0.1,15.67,,0,3.4
2010/10/1,NorfolkIsland,,33.92,30.8,8.094581609,E,,ESE,E,35,,63.34011791,,1021.84,1015.84,,7.8,33.22,27.28,1,3.2
,Townsville,24.95,40.28,6.8,10.34,NE,26,SE,ENE,,51,64.95455823,72.24046478,1014.784,1008.976,6.4,,36.99,35.54,0,1
2008/3/16,,32.75,52.04,5.389920928,8.094581609,,53.38314977,,NW,12,11,38.54687715,93.30577082,1020.198382,,,4.5,42.84,50.1,0,2.4
2013/10/31,Mildura,1.1,29.84,4.8,9.94,W,26,,SW,10,53,36.69621491,83.67163888,1018.928,,3.2,-1,17.1,24.76,0,0.9
,Albury,9.8,,5.389920928,8.094581609,,,ESE,N,-4,13,27.52295229,,1022.512,1013.552,4.133812722,3.705932297,,37.08,0,3
2013/3/31,,7.4,21.32,-0.8,6.5,WNW,,NW,WNW,,28,,61.21303825,1021.28,1014.872,,4.5,17.23,14.68,0,2.7
,Launceston,,32,5.389920928,8.094581609,WSW,58,NW,WNW,12,1,53.70428151,,1020.198382,1013.610038,7.2,,25.42,25.04,0,1.4
2015/1/3,Wollongong,19.25,,5.389920928,8.094581609,,62,,NE,-8,12,79.57892458,,1021.504,1014.872,4.133812722,,28.67,26.86,0,3.6
2015/3/16,Townsville,19.7,35,8,5.22,,28,SE,E,23,,56.44205935,,1023.072,1015.752,4.8,5.6,30.49,30.22,0,
2013/8/20,,14.3,,,4.18,NW,87,,NW,39,,101.035246,45.093388,1011.2,1006.6,4.8,6.7,27.89,,1,15.5
2015/1/25,,,43.88,5.389920928,8.094581609,,33,NNE,ESE,60,64,23.31358367,83.24791417,1016.352,1010.912,4,3.705932297,34,40.58,0,3.3
2015/5/21,Moree,0.65,27.32,1.2,9.78,W,27,E,,,,49.42907914,110.0291237,1032.256,1022.616,4.8,,17.23,,0,3.3
2017/2/22,Newcastle,,31.64,,,,24.38314977,SE,,40,16,87.07398392,86.01598124,1020.198382,1013.610038,7.2,5.6,29.45,23.5,0,1.3
2010/3/12,,,31.16,,,S,30,SE,SW,33,-2,,79.11757282,1021.952,1013.728,1.6,0.1,24.64,26.16,0,1
2009/12/3,Bendigo,5.75,32.84,5.389920928,8.094581609,SSE,46,,NW,,34,,102.0860776,,,4.133812722,3.705932297,22.3,28.96,0,0.4
2016/12/21,,22.1,32.36,8,7.14,SE,,SSE,ESE,22,63,81.24293295,90.11922576,1023.408,1018.48,6.4,,30.23,26.16,0,1.9
2012/8/19,Sydney,20.15,33.32,4,9.3,,30,ESE,ESE,,43,57.27707019,76.13036925,1022.288,,4,1.2,30.88,28.96,0,0.8
2015/12/24,SydneyAirport,29.15,44.36,14.4,8.82,,55,,,6,,,80.73464098,1017.808,1010.736,,6.7,,37.92,0,0.3
,BadgerysCreek,11.75,32.24,5.389920928,8.094581609,NW,,,,19,4,50.87960504,126.6174711,1012.208,1006.16,4.133812722,3.705932297,22.17,27.56,0,1
2015/10/30,,10.4,32.36,5.389920928,8.094581609,,33,NNE,N,-4,25,51.85253459,93.55323026,1020.72,,2.4,0.1,22.17,28.4,0,8.3
2013/4/25,,22.4,39.92,5.389920928,8.094581609,,56,S,NNW,,,59.88801188,110.1679697,1023.744,1017.072,4.133812722,3.705932297,28.28,36.8,0,
2008/12/2,Richmond,12.2,28.64,22.8,8.094581609,ESE,58,WSW,SE,19,,46.70663123,82.3452783,1019.6,1011,,3.705932297,22.3,22.38,0,3.3
,MountGinini,2,,5.389920928,8.094581609,W,26,W,,-3,15,61.82512017,128.4529973,1020.198382,1013.610038,4.133812722,3.705932297,11.9,,1,3.4
2015/7/10,Nhil,,19.52,5.389920928,8.094581609,NNW,,,N,35,53,57.86787037,127.0083862,1035.504,1024.552,4.133812722,,6.44,13.14,0,3.3
2014/12/18,Richmond,17.3,33.2,5.389920928,,ESE,,,,34,30,,,1017.808,1011.176,4.133812722,3.705932297,,29.24,0,
2017/1/12,Cairns,26.6,38.84,5.389920928,8.094581609,NNE,7,,,-9,26,,72.8840269,,1011.088,4.133812722,,38.16,35.68,0,
2013/10/10,SydneyAirport,26.6,40.04,-3.6,7.78,NNE,51,,,43,,,93.38448613,1018.816,1011.528,5.6,0.1,33.22,35.4,0,2.4
2009/2/13,PerthAirport,9.65,26.96,0.4,6.9,,,,ESE,16,37,74.01107527,101.2342289,,,2.4,4.5,21.91,20.84,0,2.4
2012/7/31,Nuriootpa,-3.85,14.48,-3.2,1.7,WSW,41,,W,36,21,,,,,,7.8,7.22,,0,3.3
2010/3/31,Adelaide,18.2,30.56,,10.18,,69,SSW,SW,,35,,95.79586544,1019.376,1014.872,4.133812722,3.705932297,25.81,24.48,0,1.2
2013/4/23,GoldCoast,,,5.389920928,8.094581609,,39,S,SE,61,35,,43.61191219,,1013.816,4.133812722,,,,0,2.4
2016/12/23,PerthAirport,28.1,39.08,,8.98,SW,61,SSW,SW,44,12,51.14786982,,1008.624,1006.424,6.4,,35.43,34.28,0,
,Mildura,11.3,19.88,-3.2,2.1,ESE,31,,SE,26,-9,,61.36813408,1022.848,1014.784,7.2,7.8,,13.14,0,
2011/8/1,AliceSprings,7.7,,,10.74,ENE,61,ENE,E,,-1,0.845803536,59.61095929,1024.528,,4,,34.39,,0,
2013/12/26,SalmonGums,0.95,,5.389920928,,,36,NNE,NNW,44,36,38.1990893,104.9380947,,,4.133812722,,24.38,30.08,0,1.8
2010/8/10,Nuriootpa,,21.08,5.389920928,,,16,,,8,5,65.28727072,96.63343582,1030.464,1019.976,4.133812722,,14.24,,0,2.1
2010/10/14,Penrith,26,,,8.094581609,WNW,58,,WSW,21,44,59.00498824,,1020.198382,1013.610038,4.133812722,3.705932297,31.66,30.36,0,
2013/5/14,Launceston,,21.8,5.389920928,8.094581609,NNW,35,NNW,,59,32,86.24315484,53.9594903,1020.198382,1013.610038,2.4,7.8,16.84,,0,
,GoldCoast,17.3,30.32,5.389920928,,NE,79,S,ESE,24,19,100.3086485,66.50143267,1025.536,1016.632,4.133812722,,28.02,22.8,1,
,Williamtown,-2.2,24.2,34,8.094581609,WNW,,,,,57,,78.56770693,1016.352,1011.44,,3.705932297,20.22,18.74,0,3.1
2009/7/5,Portland,,23.12,5.389920928,8.094581609,SE,49,SSE,ESE,12,29,96.7357065,84.35767756,1029.008,1020.944,7.2,7.8,22.17,17.06,0,3.5
,Adelaide,,26.24,1.2,3.38,,40,SSE,,-6,52,61.13762716,78.42804002,1015.344,1011.704,4.133812722,3.705932297,21.26,,0,0.2
2013/3/5,Richmond,,51.44,1.6,,ENE,,N,,43,,34.68058585,,,1003.344,,3.705932297,33.87,,0,0.6
2012/1/20,Katherine,23,42.68,10,,E,70,ESE,E,23,53,55.34497583,84.86568778,1020.496,1012.056,1.6,0.1,,39.6,0,
,,9.35,37.28,6.8,,W,,NE,W,39,59,12.59815866,69.68788591,1014,,1.6,1.2,25.29,33.02,0,
2014/7/22,Sydney,,,,,NNE,78,W,NE,17,30,,75.39033125,1021.392,1014.08,0.8,1.2,,,0,
2016/12/4,,15.95,35.72,5.389920928,8.094581609,,40,NW,NNE,-4,,63.80810385,129.9532104,1018.48,1012.32,4.133812722,3.705932297,25.68,32.32,0,3.8
2013/10/10,,12.95,29.84,8.4,10.1,SSW,,SSW,,,,53.60399789,99.28944605,1025.312,1018.656,6.4,-1,22.3,25.18,0,0.6
2011/11/27,Albany,4.1,,-4.4,9.14,,,N,,-9,15,47.08199172,99.01315756,1027.664,1019.272,1.6,0.1,15.15,23.5,0,4
,,19.1,28.76,6.8,2.58,S,61,SSW,,,23,63.14458722,85.29107714,1015.12,1012.848,4.133812722,3.705932297,24.64,21.12,0,0.8
2016/2/22,Melbourne,28.1,52.28,30.8,11.14,WNW,,N,S,,32,35.47120039,,1007.504,1010.736,4.133812722,3.705932297,44.66,33.02,0,0.3
,Penrith,-2.2,,5.389920928,,S,14,N,,16,12,,119.4788506,1020.198382,,,3.705932297,10.99,,0,0.8
2013/4/8,AliceSprings,34.85,51.08,,,E,85,NE,,,61,,78.70517623,1009.072,1002.992,,3.4,44.79,50.1,0,0.7
2013/6/18,Ballarat,7.55,31.64,5.389920928,,,75,,S,52,23,67.41571433,120.8640164,1024.192,1018.392,7.2,,18.79,24.34,0,2.7
2010/4/16,,22.85,30.08,8.4,11.7,SSE,43,SSW,S,,,74.37786751,69.40383004,1015.792,1010.736,5.6,1.2,28.67,25.46,0,3.5
2008/3/23,,,33.44,-1.6,9.7,NNW,,,WNW,30,,49.61834353,123.1426865,,,3.2,3.705932297,18.66,29.1,0,1.4
2010/6/21,NorfolkIsland,,31.76,-0.8,3.38,NE,83,,NE,52,55,91.58263079,72.30777596,1021.504,1015.664,7.2,7.8,31.14,26.3,0,2.7
2012/10/31,,15.65,38.84,5.389920928,8.094581609,SSE,5,SE,SE,37,-9,,79.69907429,1012.992,1006.864,,3.705932297,28.67,34.56,0,0.4
,Uluru,-6.1,27.92,,8.094581609,SE,8,,E,-18,14,32.80563838,105.0759938,1027.552,1019.184,4.133812722,,12.81,22.38,0,2.6
2014/11/5,Nuriootpa,,21.2,-0.4,5.94,NNW,63,N,NNW,53,33,60.67587456,106.5146848,1016.24,,6.4,3.705932297,,15.1,0,
,,0.8,20.96,-5.6,4.1,,,NNW,WNW,17,,81.12305283,104.6479426,1035.616,,4.8,,13.2,12.3,1,
2014/7/23,Portland,15.8,27.32,,7.62,E,40,ENE,NE,18,-9,111.7784542,69.23885694,1007.168,1004.488,6.4,7.8,25.03,22.52,0,8.2
,Penrith,12.65,20.48,5.389920928,,SSW,50,SSW,SW,,,100.0218971,,1020.198382,1013.610038,4.133812722,3.705932297,19.7,12.86,0,17.4
2014/7/20,PerthAirport,8.75,35.96,2,9.7,,,NE,S,17,28,21.82088479,,,1020.064,1.6,-1,27.63,32.46,0,0.5
2014/11/4,NorahHead,23.75,38.12,5.389920928,,NE,78,NNE,NE,44,,75.20630944,,1019.264,1012.76,4.133812722,3.705932297,,,0,
2009/7/14,PearceRAAF,11.3,29.48,5.389920928,3.94,SW,21,SSE,SSW,,36,,105.6759303,1018.48,,,,23.86,23.78,0,1
2010/10/26,AliceSprings,18.5,27.32,-1.2,1.94,,55,,SSE,-1,,92.56103904,92.10169441,1017.808,,6.4,6.7,25.55,21.82,1,4.3
,,1.55,19.52,,7.14,NNW,20,NNW,,19,31,68.35305962,93.97640357,1026.432,1020.68,4.8,4.5,11.64,11.6,0,2.5
,,-1.3,36.56,5.389920928,8.094581609,E,47,NNE,,24,13,28.15110717,,1026.992,,4.133812722,3.705932297,,33.3,0,2.9
,,-1.15,22.52,5.389920928,8.094581609,NNW,55,,NW,,-2,,124.7505829,1020.198382,,4.133812722,3.705932297,13.33,15.94,0,0.6
2014/5/20,,29.3,53,5.389920928,8.094581609,,,NW,WNW,54,59,26.77235259,88.83286199,1005.376,1002.288,4.133812722,3.705932297,45.18,52.2,0,
2014/3/22,Perth,,,2,7.46,SE,57,E,E,53,23,64.31795084,85.71073328,1025.312,1017.688,6.4,5.6,30.49,31.34,0,0.1
2009/9/13,,,27.2,9.6,8.42,WNW,87,WNW,WSW,42,52,67.96157303,106.3941459,,1014.08,,3.705932297,,20.84,0,
,,,,-0.4,,,38.38314977,,SSW,29,,,114.7248601,1024.08,,6.4,2.3,17.49,21.26,1,15
2014/12/30,SalmonGums,30.05,57.92,5.389920928,8.094581609,NW,64,N,N,48,,-1.392337895,58.42663868,,1013.610038,4.133812722,3.705932297,49.47,56.26,0,
2011/2/28,BadgerysCreek,24.35,41,,,SE,,SW,E,21,55,61.3095668,79.70278632,1022.064,1016.28,4.133812722,3.705932297,31.4,36.24,0,6.2
2015/12/14,,8.9,20.48,0,,S,70,,SW,-1,52,88.49395639,63.37488761,1019.152,1015.312,4.133812722,3.705932297,17.23,,1,2.5
2015/6/20,AliceSprings,20.75,40.04,5.389920928,,E,71,SE,,32,4,,,1025.536,,4.133812722,3.705932297,32.18,36.66,0,
2014/11/22,PearceRAAF,22.1,42.8,5.389920928,7.94,WSW,64,NNW,WNW,40,31,57.00490808,129.235749,1014.112,1009.24,2.4,3.4,29.45,37.08,0,2.4
2015/8/7,,9.8,,5.389920928,8.094581609,,38.38314977,SW,SE,-16,17,33.25448784,56.60710503,,1013.610038,0.8,0.1,25.55,26.3,0,0.6
2011/8/2,,6.95,29.84,5.389920928,8.094581609,SSE,53,,S,,,71.21226627,,1024.416,,4.133812722,3.705932297,26.33,22.38,0,
2014/6/6,Newcastle,,27.8,5.389920928,,,60.38314977,,,8,,62.0420451,,1020.198382,1013.610038,6.4,,19.57,20.7,0,1.8
2012/7/18,,14.75,44.48,10.8,11.06,NNW,62,N,NW,69,,-7.871773837,53.60826151,1016.912,1008.8,0.8,3.705932297,,41.7,0,2.4
2015/8/4,PerthAirport,12.5,33.56,,6.34,SW,,W,W,7,19,48.47693516,79.46153029,1012.768,1009.416,6.4,5.6,29.32,27.98,0,
2014/10/10,Cobar,20.6,31.64,8.4,8.094581609,SE,42,SE,SE,45,7,,93.23312519,1007.056,1003.96,7.2,6.7,,,0,2.5
2011/3/17,,19.7,29.48,-2,8.42,N,14,SSE,S,,,88.15300438,86.63879834,1016.352,1011.088,2.4,5.6,,,1,1.9
2016/10/28,Hobart,2.9,,,6.26,NW,69,,,,83,49.14308535,90.1449049,,977.88,4.133812722,3.705932297,13.98,18.32,1,4.8
2016/4/8,Perth,12.35,28.16,0.4,3.54,NNE,46,,NNE,,,77.92210481,86.93496082,1018.144,,,6.7,,20.56,0,23.1
2009/11/12,Watsonia,,35,8,9.62,SSW,55,S,SW,42,4,57.24874234,103.5010944,1012.88,1010.56,6.4,0.1,24.12,30.5,0,0.9
2015/11/11,MountGinini,,12.68,5.389920928,8.094581609,,55,,,,,,79.11468514,,1013.610038,4.133812722,3.705932297,7.22,2.36,0,0.5
2016/3/16,Brisbane,14.3,,,9.7,W,26,SSW,NE,-3,,,72.91725918,,1015.048,0.8,0.1,30.49,33.16,0,3.9
2013/10/22,Sale,11,38,,8.094581609,WSW,127,N,NW,,,48.55695109,,1011.776,984.216,7.2,2.3,25.81,32.88,0,3.3
2010/10/18,,7.4,23,0.4,4.42,SSW,28,W,SSW,,40,,92.24285501,1028.336,1021.56,4,7.8,16.97,16.22,1,4.1
2014/7/25,Cairns,21.2,35.6,10,,SSE,,SSE,,18,19,42.52870925,,1020.272,,,3.4,31.79,31.34,0,0.4
2016/1/25,Woomera,9.2,29,,8.094581609,,45,NNE,,31,,,,1023.632,,5.6,,17.75,24.06,0,
,AliceSprings,33.2,45.32,5.389920928,8.094581609,WNW,42,N,,3,27,21.80720914,47.87952826,1006.72,,7.2,4.5,40.89,,0,
2011/5/17,MelbourneAirport,,33.32,-0.8,,S,84,WNW,SW,11,,49.28443081,108.6994652,1021.728,1018.128,2.4,,24.25,28.54,0,
2016/2/8,Tuggeranong,,42.44,5.389920928,8.094581609,ENE,51,WSW,NNE,28,49,34.44956139,109.3652988,,1014.256,4.133812722,,29.32,39.32,0,2.8
2013/8/23,Uluru,22.85,41.84,5.389920928,,SE,80,SE,SSE,46,15,36.82320782,96.11942287,,,,,29.71,37.36,0,3.5
2014/8/26,Wollongong,14.3,30.56,5.389920928,8.094581609,ENE,,E,,37,36,60.18801561,72.19104074,,,4.133812722,3.705932297,27.89,25.46,0,
2017/4/16,Nuriootpa,7.55,,-2,5.86,WNW,39,W,W,27,29,68.25651868,115.4831175,,1013.112,7.2,6.7,,,0,0.7
2012/3/23,Hobart,8.6,26.6,3.6,9.3,,,WSW,WSW,,61,29.90944605,74.03046108,1016.464,1013.904,4.133812722,,20.09,,0,2.8
2016/1/21,Mildura,14.6,37.28,12,,NNW,71,NNE,N,34,23,11.88051604,81.00020897,1021.392,,,0.1,25.42,34.14,0,
2016/11/2,NorahHead,,30.92,5.389920928,8.094581609,S,71,,,,32,83.43275227,80.22042766,,1014.256,4.133812722,3.705932297,26.98,,1,2.7
2012/4/2,Walpole,7.85,23.6,5.389920928,8.094581609,NW,38,,SW,2,,,,1022.512,,,3.705932297,16.06,16.64,1,4.7
2016/10/12,PearceRAAF,30.5,,5.389920928,11.94,SSW,,NE,SW,17,41,,,1009.856,1004.312,3.2,3.4,42.45,49.4,0,2.7
2014/10/12,Sale,-4.6,,-2,8.26,W,24,NW,W,,61,,,1025.088,1018.304,1.6,1.2,,,0,2.1
2016/7/17,Nuriootpa,5,,1.8,8.094581609,,76.38314977,SW,WSW,27,7,,104.3046984,1017.584,1012.848,,3.705932297,15.67,11.88,1,3.3
2017/1/19,Hobart,,,,3.38,N,44,NNW,NNE,,,,96.13398842,1014.224,1007.04,6.4,,21.91,,0,5.8
2014/7/11,Cobar,20.45,49.64,17.6,8.094581609,SSW,97,NNE,NW,20,31,-6.940234429,56.66832524,1013.328,1005.808,0.8,0.1,34.39,47.86,0,3.1
2010/8/9,Witchcliffe,,30.8,5.389920928,8.094581609,N,17,,W,49,-5,55.689235,87.25864942,1026.656,1018.656,4.133812722,3.705932297,22.17,23.78,0,
2014/3/27,,,45.2,18,8.094581609,,65.38314977,SE,,47,52,48.14383296,50.98602142,,1007.656,5.6,3.705932297,36.6,26.51988214,0,1.1
2013/7/31,Ballarat,,17.6,5.389920928,,NW,,N,,-5,53,,,1031.696,1023.848,7.2,7.8,12.03,10.76,0,2.3
2009/10/29,Moree,6.65,36.68,11.2,11.14,,59,SW,SW,22,50,,86.54305101,1016.576,,0.8,0.1,26.59,33.3,0,2.1
2017/4/13,,5.9,27.44,,10.74,S,36,SSE,S,36,,34.25811792,94.02238478,1034.944,,1.6,-1,20.09,21.96,0,0.7
2008/12/22,Watsonia,11.3,32.96,6.4,9.54,N,35,NNE,N,51,54,44.44112982,,1032.256,1022.088,1.6,,27.11,,0,3.1
2011/7/2,Katherine,31.1,,12.8,8.094581609,,64,WNW,ENE,10,33,22.86376912,90.47002657,,,3.2,,,52.62,0,
,Watsonia,2.6,27.92,-0.8,5.06,NNE,51,NE,WSW,12,5,,124.7003562,1026.656,1019.624,6.4,4.5,15.02,20.98,0,0.7
2011/11/24,Woomera,21.5,46.4,36.4,,NE,,,ENE,,49,19.53681699,63.34718165,,1009.592,0.8,2.3,31.92,43.52,0,1
2010/2/22,MountGambier,16.25,45.32,6.8,11.22,,23,SSE,WSW,37,31,26.1098816,90.73491257,1015.904,1010.472,,5.6,33.35,,0,1.7
2010/6/22,Brisbane,,,12.4,3.38,E,34,SE,ENE,,30,59.34550431,74.33420068,1020.832,1014.08,6.4,7.8,34.52,,0,1.4
2012/6/3,Launceston,-4.75,,,8.094581609,,49.38314977,E,,-12,8,60.26060067,115.8547294,1033.264,1026.224,,,7.09,17.76,0,0
2014/10/14,Darwin,30.2,,8.4,4.66,ESE,40,SSE,ENE,18,,63.38613991,117.8421476,1009.296,,,6.7,36.6,40.16,1,3.6
,Darwin,29,44.96,11.2,9.86,,66,ENE,N,,,64.17922367,84.38257104,1011.536,,6.4,6.7,39.46,41.28,1,
2012/1/29,Brisbane,29.45,40.28,10.4,7.54,E,60,NNW,NE,-2,,71.36791906,66.48060905,,1010.912,5.6,4.5,38.42,36.66,0,1.4
2008/9/7,Nuriootpa,4.25,,5.2,11.22,,,,WNW,35,10,7.655930229,65.18335717,,,0.8,-1,30.23,32.32,0,
2010/1/13,,14.3,,4,4.9,,40,SSW,SE,-3,42,69.04181248,,1024.864,1019.624,4.8,6.7,22.69,19.02,0,3.7
2010/5/14,,8.6,21.68,5.389920928,8.094581609,N,74,,NNW,,,59.35088557,103.1957991,1026.656,1017.512,6.4,5.6,14.89,15.1,0,1
2017/6/1,,,31.88,5.389920928,8.094581609,NW,39,,NW,57,51,,76.57261166,1012.096,,4.133812722,,24.64,27.28,0,1.5
,Launceston,10.25,27.32,5.389920928,8.094581609,NNW,59,NNW,,2,57,74.30734956,82.67933528,,,,7.8,22.56,,0,
,MountGinini,15.05,24.44,5.389920928,8.094581609,W,,WNW,WSW,51,25,113.1791316,45.87520223,1020.198382,,,,,14.68,0,13.7
2013/3/13,Witchcliffe,14.9,28.76,5.389920928,8.094581609,S,77,SSW,SSE,12,41,57.40643329,59.45696768,1024.752,1018.744,4.133812722,3.705932297,,19.16,0,0.7
,Witchcliffe,0.2,,5.389920928,8.094581609,WNW,,,WSW,9,,60.07892535,113.0034596,1033.6,1023.056,,3.705932297,18.66,24.76,0,0.2
2015/3/8,SalmonGums,1.55,27.32,5.389920928,8.094581609,N,,NNE,E,,1,60.7595496,126.2210269,1020.198382,1013.610038,,3.705932297,18.01,21.96,0,0.5
2014/11/9,,9.65,42.92,5.2,8.58,N,66,N,NNW,63,52,,83.94070227,1014.896,1010.384,,3.705932297,27.89,40.58,0,2.1
2011/5/22,Portland,11.45,,5.389920928,8.094581609,E,70,ENE,E,37,,67.93618451,88.39932747,,1009.856,4.133812722,3.4,,28.12,0,
2011/3/21,Newcastle,25.1,41,5.389920928,8.094581609,,73.38314977,NNW,SE,-6,34,74.30734956,82.67933528,1020.198382,1013.610038,4,0.1,,33.3,0,2.8
